"eta (1/ms)","Points:0","Points:1","Points:2"
0.00022453,1696.9,421.88,0
0.00022453,1715.6,421.88,0
0.00022453,1734.4,421.88,0
0.00022453,1753.1,421.88,0
0.00022453,1771.9,421.88,0
0.00022453,1790.6,421.88,0
0.00022453,1809.4,421.88,0
0.00022453,1828.1,421.88,0
0.00022453,1846.9,421.88,0
0.00022453,1865.6,421.88,0
0.00022453,1884.4,421.88,0
0.00022453,1903.1,421.88,0
0.00022453,1921.9,421.88,0
0.00022453,1940.6,421.88,0
0.00022453,1959.4,421.88,0
0.00022453,1978.1,421.88,0
0.00022453,1996.9,421.88,0
0.00022453,2015.6,421.88,0
0.00022453,2034.4,421.88,0
0.00022453,2053.1,421.88,0
0.00022453,2071.9,421.88,0
0.00022453,2090.6,421.88,0
0.00022453,2109.4,421.88,0
0.00022453,2128.1,421.88,0
0.00022453,2146.9,421.88,0
0.00022453,2165.6,421.88,0
0.00022453,2184.4,421.88,0
0.00022453,2203.1,421.88,0
0.00022453,2221.9,421.88,0
0.00022453,2240.6,421.88,0
0.00022453,2259.4,421.88,0
0.00022453,2278.1,421.88,0
0.00022453,2296.9,421.88,0
0.00022453,2315.6,421.88,0
0.00022453,2334.4,421.88,0
0.00022453,2353.1,421.88,0
0.00022453,2371.9,421.88,0
0.00022453,2390.6,421.88,0
0.00022453,2409.4,421.88,0
0.00022453,2428.1,421.88,0
0.00022453,2446.9,421.88,0
0.00022453,2465.6,421.88,0
0.00022453,2484.4,421.88,0
0.00022453,2503.1,421.88,0
0.00022453,2521.9,421.88,0
0.00022453,2540.6,421.88,0
0.00022453,2559.4,421.88,0
0.00022453,2578.1,421.88,0
0.00022453,2596.9,421.88,0
0.00022453,2615.6,421.88,0
0.00022453,2634.4,421.88,0
0.00022453,2653.1,421.88,0
0.00022453,2671.9,421.88,0
0.00022453,2690.6,421.88,0
0.00022453,2709.4,421.88,0
0.00022453,2728.1,421.88,0
0.00022453,2746.9,421.88,0
0.00022453,2765.6,421.88,0
0.00022453,2784.4,421.88,0
0.00022453,2803.1,421.88,0
0.00022453,2821.9,421.88,0
0.00022453,2840.6,421.88,0
0.00022453,2859.4,421.88,0
0.00022453,2878.1,421.88,0
0.00022453,2896.9,421.88,0
0.00022453,2915.6,421.88,0
0.00022453,2934.4,421.88,0
0.00022453,2953.1,421.88,0
0.00022453,2971.9,421.88,0
0.00022453,2990.6,421.88,0
0.00022453,3009.4,421.88,0
0.00022453,3028.1,421.88,0
0.00022453,3046.9,421.88,0
0.00022453,3065.6,421.88,0
0.00022453,3084.4,421.88,0
0.00022453,3103.1,421.88,0
0.00022453,3121.9,421.88,0
0.00022453,3140.6,421.88,0
0.00022453,3159.4,421.88,0
0.00022453,3178.1,421.88,0
0.00022453,3196.9,421.88,0
0.00022453,3215.6,421.88,0
0.00022453,3234.4,421.88,0
0.00022453,3253.1,421.88,0
0.00022453,3271.9,421.88,0
0.00022453,3290.6,421.88,0
0.00022453,3309.4,421.88,0
0.00022453,3328.1,421.88,0
0.00022453,3346.9,421.88,0
0.00022453,3365.6,421.88,0
0.00022453,3384.4,421.88,0
0.00022453,3403.1,421.88,0
0.00022453,3421.9,421.88,0
0.00022453,3440.6,421.88,0
0.00022453,3459.4,421.88,0
0.00022453,3478.1,421.88,0
0.00022453,3496.9,421.88,0
0.00022453,3515.6,421.88,0
0.00022453,3534.4,421.88,0
0.00022453,3553.1,421.88,0
0.00022453,3571.9,421.88,0
0.00022453,3590.6,421.88,0
0.00022453,3609.4,421.88,0
0.00022453,3628.1,421.88,0
0.00022453,3646.9,421.88,0
0.00022453,3665.6,421.88,0
0.00022453,3684.4,421.88,0
0.00022453,3703.1,421.88,0
0.00022453,3721.9,421.88,0
0.00022453,3740.6,421.88,0
0.00022453,3759.4,421.88,0
0.00022453,3778.1,421.88,0
0.00022453,3796.9,421.88,0
0.00022453,3815.6,421.88,0
0.00022453,3834.4,421.88,0
0.00022453,3853.1,421.88,0
0.00022453,3871.9,421.88,0
0.00022453,3890.6,421.88,0
0.00022453,3909.4,421.88,0
0.00022453,3928.1,421.88,0
0.00022453,3946.9,421.88,0
0.00022453,3965.6,421.88,0
0.00022453,3984.4,421.88,0
0.00022453,4003.1,421.88,0
0.00022453,4021.9,421.88,0
0.00022453,4040.6,421.88,0
0.00022453,4059.4,421.88,0
0.00022453,4078.1,421.88,0
0.00022453,4096.9,421.88,0
0.00022453,4115.6,421.88,0
0.00022453,4134.4,421.88,0
0.00022453,4153.1,421.88,0
0.00022453,4171.9,421.88,0
0.00022453,4190.6,421.88,0
0.00022453,4209.4,421.88,0
0.00022453,4228.1,421.88,0
0.00022453,4246.9,421.88,0
0.00022453,4265.6,421.88,0
0.00022453,4284.4,421.88,0
0.00022453,4303.1,421.88,0
0.00022453,4321.9,421.88,0
0.00022453,4340.6,421.88,0
0.00022453,4359.4,421.88,0
0.00022453,4378.1,421.88,0
0.00022453,4396.9,421.88,0
0.00022453,4415.6,421.88,0
0.00022453,4434.4,421.88,0
0.00022453,4453.1,421.88,0
0.00022453,4471.9,421.88,0
0.00022453,4490.6,421.88,0
0.00022453,4509.4,421.88,0
0.00022453,4528.1,421.88,0
0.00022453,4546.9,421.88,0
0.00022453,4565.6,421.88,0
0.00022453,4584.4,421.88,0
0.00022453,4603.1,421.88,0
0.00022453,4621.9,421.88,0
0.00022453,4640.6,421.88,0
0.00022453,4659.4,421.88,0
0.00022453,4678.1,421.88,0
0.00022453,4696.9,421.88,0
0.00022453,4715.6,421.88,0
0.00022453,4734.4,421.88,0
0.00022453,4753.1,421.88,0
0.00022453,4771.9,421.88,0
0.00022453,4790.6,421.88,0
0.00022453,4809.4,421.88,0
0.00022453,4828.1,421.88,0
0.00022453,4846.9,421.88,0
0.00022453,4865.6,421.88,0
0.00022453,4884.4,421.88,0
0.00022453,4903.1,421.88,0
0.00022453,4921.9,421.88,0
0.00022453,4940.6,421.88,0
0.00022453,4959.4,421.88,0
0.00022453,4978.1,421.88,0
0.00022453,4996.9,421.88,0
0.00022453,5015.6,421.88,0
0.00022453,5034.4,421.88,0
0.00022453,5053.1,421.88,0
0.00022453,5071.9,421.88,0
0.00022453,5090.6,421.88,0
0.00022453,5109.4,421.88,0
0.00022453,5128.1,421.88,0
0.00022453,5146.9,421.88,0
0.00022453,5165.6,421.88,0
0.00022453,5184.4,421.88,0
0.00022453,5203.1,421.88,0
0.00022453,5221.9,421.88,0
0.00022453,5240.6,421.88,0
0.00022453,5259.4,421.88,0
0.00022453,5278.1,421.88,0
0.00022453,5296.9,421.88,0
0.00022453,5315.6,421.88,0
0.00022453,5334.4,421.88,0
0.00022453,5353.1,421.88,0
0.00022453,5371.9,421.88,0
0.00022453,5390.6,421.88,0
0.00022453,5409.4,421.88,0
0.00022485,5428.1,421.88,0
0.0002274,5446.9,421.88,0
0.00023246,5465.6,421.88,0
0.00023996,5484.4,421.88,0
0.00024979,5503.1,421.88,0
0.00026184,5521.9,421.88,0
0.00027598,5540.6,421.88,0
0.00029211,5559.4,421.88,0
0.00031009,5578.1,421.88,0
0.00032983,5596.9,421.88,0
0.00035123,5615.6,421.88,0
0.00037421,5634.4,421.88,0
0.00039869,5653.1,421.88,0
0.00042463,5671.9,421.88,0
0.00045196,5690.6,421.88,0
0.00048064,5709.4,421.88,0
0.00051063,5728.1,421.88,0
0.0005419,5746.9,421.88,0
0.00057442,5765.6,421.88,0
0.00060816,5784.4,421.88,0
0.00064311,5803.1,421.88,0
0.00067925,5821.9,421.88,0
0.00071656,5840.6,421.88,0
0.00075503,5859.4,421.88,0
0.00079464,5878.1,421.88,0
0.00083539,5896.9,421.88,0
0.00087726,5915.6,421.88,0
0.00092026,5934.4,421.88,0
0.00096437,5953.1,421.88,0
0.0010096,5971.9,421.88,0
0.0010559,5990.6,421.88,0
0.0011033,6009.4,421.88,0
0.0011518,6028.1,421.88,0
0.0011367,9.375,440.62,0
0.0010881,28.125,440.62,0
0.0010405,46.875,440.62,0
0.00099404,65.625,440.62,0
0.00094867,84.375,440.62,0
0.00090439,103.12,440.62,0
0.00086121,121.88,440.62,0
0.00081915,140.62,440.62,0
0.00077819,159.38,440.62,0
0.00073836,178.12,440.62,0
0.00069967,196.88,440.62,0
0.00066211,215.62,440.62,0
0.00062571,234.38,440.62,0
0.00059047,253.12,440.62,0
0.00055642,271.88,440.62,0
0.00052358,290.62,440.62,0
0.00049195,309.38,440.62,0
0.00046158,328.12,440.62,0
0.0004325,346.88,440.62,0
0.00040473,365.62,440.62,0
0.00037833,384.38,440.62,0
0.00035334,403.12,440.62,0
0.00032983,421.88,440.62,0
0.00030786,440.62,440.62,0
0.00028754,459.38,440.62,0
0.00026895,478.12,440.62,0
0.00025222,496.88,440.62,0
0.00023747,515.62,440.62,0
0.00022485,534.38,440.62,0
0.00021451,553.12,440.62,0
0.0002066,571.88,440.62,0
0.00020124,590.62,440.62,0
0.00019853,609.38,440.62,0
0.00019819,628.12,440.62,0
0.00019819,646.88,440.62,0
0.00019819,665.62,440.62,0
0.00019819,684.38,440.62,0
0.00019819,703.12,440.62,0
0.00019819,721.88,440.62,0
0.00019819,740.62,440.62,0
0.00019819,759.38,440.62,0
0.00019819,778.12,440.62,0
0.00019819,796.88,440.62,0
0.00019819,815.62,440.62,0
0.00019819,834.38,440.62,0
0.00019819,853.12,440.62,0
0.00019819,871.88,440.62,0
0.00019819,890.62,440.62,0
0.00019819,909.38,440.62,0
0.00019819,928.12,440.62,0
0.00019819,946.88,440.62,0
0.00019819,965.62,440.62,0
0.00019819,984.38,440.62,0
0.00019819,1003.1,440.62,0
0.00019819,1021.9,440.62,0
0.00019819,1040.6,440.62,0
0.00019819,1059.4,440.62,0
0.00019819,1078.1,440.62,0
0.00019819,1096.9,440.62,0
0.00019819,1115.6,440.62,0
0.00019819,1134.4,440.62,0
0.00019819,1153.1,440.62,0
0.00019819,1171.9,440.62,0
0.00019819,1190.6,440.62,0
0.00019819,1209.4,440.62,0
0.00019819,1228.1,440.62,0
0.00019819,1246.9,440.62,0
0.00019819,1265.6,440.62,0
0.00019819,1284.4,440.62,0
0.00019819,1303.1,440.62,0
0.00019819,1321.9,440.62,0
0.00019819,1340.6,440.62,0
0.00019819,1359.4,440.62,0
0.00019819,1378.1,440.62,0
0.00019819,1396.9,440.62,0
0.00019819,1415.6,440.62,0
0.00019819,1434.4,440.62,0
0.00019819,1453.1,440.62,0
0.00019819,1471.9,440.62,0
0.00019819,1490.6,440.62,0
0.00019819,1509.4,440.62,0
0.00019819,1528.1,440.62,0
0.00019819,1546.9,440.62,0
0.00019819,1565.6,440.62,0
0.00019819,1584.4,440.62,0
0.00019819,1603.1,440.62,0
0.00019819,1621.9,440.62,0
0.00019819,1640.6,440.62,0
0.00019819,1659.4,440.62,0
0.00019819,1678.1,440.62,0
0.00019819,1696.9,440.62,0
0.00019819,1715.6,440.62,0
0.00019819,1734.4,440.62,0
0.00019819,1753.1,440.62,0
0.00019819,1771.9,440.62,0
0.00019819,1790.6,440.62,0
0.00019819,1809.4,440.62,0
0.00019819,1828.1,440.62,0
0.00019819,1846.9,440.62,0
0.00019819,1865.6,440.62,0
0.00019819,1884.4,440.62,0
0.00019819,1903.1,440.62,0
0.00019819,1921.9,440.62,0
0.00019819,1940.6,440.62,0
0.00019819,1959.4,440.62,0
0.00019819,1978.1,440.62,0
0.00019819,1996.9,440.62,0
0.00019819,2015.6,440.62,0
0.00019819,2034.4,440.62,0
0.00019819,2053.1,440.62,0
0.00019819,2071.9,440.62,0
0.00019819,2090.6,440.62,0
0.00019819,2109.4,440.62,0
0.00019819,2128.1,440.62,0
0.00019819,2146.9,440.62,0
0.00019819,2165.6,440.62,0
0.00019819,2184.4,440.62,0
0.00019819,2203.1,440.62,0
0.00019819,2221.9,440.62,0
0.00019819,2240.6,440.62,0
0.00019819,2259.4,440.62,0
0.00019819,2278.1,440.62,0
0.00019819,2296.9,440.62,0
0.00019819,2315.6,440.62,0
0.00019819,2334.4,440.62,0
0.00019819,2353.1,440.62,0
0.00019819,2371.9,440.62,0
0.00019819,2390.6,440.62,0
0.00019819,2409.4,440.62,0
0.00019819,2428.1,440.62,0
0.00019819,2446.9,440.62,0
0.00019819,2465.6,440.62,0
0.00019819,2484.4,440.62,0
0.00019819,2503.1,440.62,0
0.00019819,2521.9,440.62,0
0.00019819,2540.6,440.62,0
0.00019819,2559.4,440.62,0
0.00019819,2578.1,440.62,0
0.00019819,2596.9,440.62,0
0.00019819,2615.6,440.62,0
0.00019819,2634.4,440.62,0
0.00019819,2653.1,440.62,0
0.00019819,2671.9,440.62,0
0.00019819,2690.6,440.62,0
0.00019819,2709.4,440.62,0
0.00019819,2728.1,440.62,0
0.00019819,2746.9,440.62,0
0.00019819,2765.6,440.62,0
0.00019819,2784.4,440.62,0
0.00019819,2803.1,440.62,0
0.00019819,2821.9,440.62,0
0.00019819,2840.6,440.62,0
0.00019819,2859.4,440.62,0
0.00019819,2878.1,440.62,0
0.00019819,2896.9,440.62,0
0.00019819,2915.6,440.62,0
0.00019819,2934.4,440.62,0
0.00019819,2953.1,440.62,0
0.00019819,2971.9,440.62,0
0.00019819,2990.6,440.62,0
0.00019819,3009.4,440.62,0
0.00019819,3028.1,440.62,0
0.00019819,3046.9,440.62,0
0.00019819,3065.6,440.62,0
0.00019819,3084.4,440.62,0
0.00019819,3103.1,440.62,0
0.00019819,3121.9,440.62,0
0.00019819,3140.6,440.62,0
0.00019819,3159.4,440.62,0
0.00019819,3178.1,440.62,0
0.00019819,3196.9,440.62,0
0.00019819,3215.6,440.62,0
0.00019819,3234.4,440.62,0
0.00019819,3253.1,440.62,0
0.00019819,3271.9,440.62,0
0.00019819,3290.6,440.62,0
0.00019819,3309.4,440.62,0
0.00019819,3328.1,440.62,0
0.00019819,3346.9,440.62,0
0.00019819,3365.6,440.62,0
0.00019819,3384.4,440.62,0
0.00019819,3403.1,440.62,0
0.00019819,3421.9,440.62,0
0.00019819,3440.6,440.62,0
0.00019819,3459.4,440.62,0
0.00019819,3478.1,440.62,0
0.00019819,3496.9,440.62,0
0.00019819,3515.6,440.62,0
0.00019819,3534.4,440.62,0
0.00019819,3553.1,440.62,0
0.00019819,3571.9,440.62,0
0.00019819,3590.6,440.62,0
0.00019819,3609.4,440.62,0
0.00019819,3628.1,440.62,0
0.00019819,3646.9,440.62,0
0.00019819,3665.6,440.62,0
0.00019819,3684.4,440.62,0
0.00019819,3703.1,440.62,0
0.00019819,3721.9,440.62,0
0.00019819,3740.6,440.62,0
0.00019819,3759.4,440.62,0
0.00019819,3778.1,440.62,0
0.00019819,3796.9,440.62,0
0.00019819,3815.6,440.62,0
0.00019819,3834.4,440.62,0
0.00019819,3853.1,440.62,0
0.00019819,3871.9,440.62,0
0.00019819,3890.6,440.62,0
0.00019819,3909.4,440.62,0
0.00019819,3928.1,440.62,0
0.00019819,3946.9,440.62,0
0.00019819,3965.6,440.62,0
0.00019819,3984.4,440.62,0
0.00019819,4003.1,440.62,0
0.00019819,4021.9,440.62,0
0.00019819,4040.6,440.62,0
0.00019819,4059.4,440.62,0
0.00019819,4078.1,440.62,0
0.00019819,4096.9,440.62,0
0.00019819,4115.6,440.62,0
0.00019819,4134.4,440.62,0
0.00019819,4153.1,440.62,0
0.00019819,4171.9,440.62,0
0.00019819,4190.6,440.62,0
0.00019819,4209.4,440.62,0
0.00019819,4228.1,440.62,0
0.00019819,4246.9,440.62,0
0.00019819,4265.6,440.62,0
0.00019819,4284.4,440.62,0
0.00019819,4303.1,440.62,0
0.00019819,4321.9,440.62,0
0.00019819,4340.6,440.62,0
0.00019819,4359.4,440.62,0
0.00019819,4378.1,440.62,0
0.00019819,4396.9,440.62,0
0.00019819,4415.6,440.62,0
0.00019819,4434.4,440.62,0
0.00019819,4453.1,440.62,0
0.00019819,4471.9,440.62,0
0.00019819,4490.6,440.62,0
0.00019819,4509.4,440.62,0
0.00019819,4528.1,440.62,0
0.00019819,4546.9,440.62,0
0.00019819,4565.6,440.62,0
0.00019819,4584.4,440.62,0
0.00019819,4603.1,440.62,0
0.00019819,4621.9,440.62,0
0.00019819,4640.6,440.62,0
0.00019819,4659.4,440.62,0
0.00019819,4678.1,440.62,0
0.00019819,4696.9,440.62,0
0.00019819,4715.6,440.62,0
0.00019819,4734.4,440.62,0
0.00019819,4753.1,440.62,0
0.00019819,4771.9,440.62,0
0.00019819,4790.6,440.62,0
0.00019819,4809.4,440.62,0
0.00019819,4828.1,440.62,0
0.00019819,4846.9,440.62,0
0.00019819,4865.6,440.62,0
0.00019819,4884.4,440.62,0
0.00019819,4903.1,440.62,0
0.00019819,4921.9,440.62,0
0.00019819,4940.6,440.62,0
0.00019819,4959.4,440.62,0
0.00019819,4978.1,440.62,0
0.00019819,4996.9,440.62,0
0.00019819,5015.6,440.62,0
0.00019819,5034.4,440.62,0
0.00019819,5053.1,440.62,0
0.00019819,5071.9,440.62,0
0.00019819,5090.6,440.62,0
0.00019819,5109.4,440.62,0
0.00019819,5128.1,440.62,0
0.00019819,5146.9,440.62,0
0.00019819,5165.6,440.62,0
0.00019819,5184.4,440.62,0
0.00019819,5203.1,440.62,0
0.00019819,5221.9,440.62,0
0.00019819,5240.6,440.62,0
0.00019819,5259.4,440.62,0
0.00019819,5278.1,440.62,0
0.00019819,5296.9,440.62,0
0.00019819,5315.6,440.62,0
0.00019819,5334.4,440.62,0
0.00019819,5353.1,440.62,0
0.00019819,5371.9,440.62,0
0.00019819,5390.6,440.62,0
0.00019819,5409.4,440.62,0
0.00019853,5428.1,440.62,0
0.00020124,5446.9,440.62,0
0.0002066,5465.6,440.62,0
0.00021451,5484.4,440.62,0
0.00022485,5503.1,440.62,0
0.00023747,5521.9,440.62,0
0.00025222,5540.6,440.62,0
0.00026895,5559.4,440.62,0
0.00028754,5578.1,440.62,0
0.00030786,5596.9,440.62,0
0.00032983,5615.6,440.62,0
0.00035334,5634.4,440.62,0
0.00037833,5653.1,440.62,0
0.00040473,5671.9,440.62,0
0.0004325,5690.6,440.62,0
0.00046158,5709.4,440.62,0
0.00049195,5728.1,440.62,0
0.00052358,5746.9,440.62,0
0.00055642,5765.6,440.62,0
0.00059047,5784.4,440.62,0
0.00062571,5803.1,440.62,0
0.00066211,5821.9,440.62,0
0.00069967,5840.6,440.62,0
0.00073836,5859.4,440.62,0
0.00077819,5878.1,440.62,0
0.00081915,5896.9,440.62,0
0.00086121,5915.6,440.62,0
0.00090439,5934.4,440.62,0
0.00094867,5953.1,440.62,0
0.00099404,5971.9,440.62,0
0.0010405,5990.6,440.62,0
0.0010881,6009.4,440.62,0
0.0011367,6028.1,440.62,0
0.0011231,9.375,459.38,0
0.0010743,28.125,459.38,0
0.0010266,46.875,459.38,0
0.00098001,65.625,459.38,0
0.00093449,84.375,459.38,0
0.00089005,103.12,459.38,0
0.00084671,121.88,459.38,0
0.00080446,140.62,459.38,0
0.00076332,159.38,459.38,0
0.00072329,178.12,459.38,0
0.00068437,196.88,459.38,0
0.00064658,215.62,459.38,0
0.00060992,234.38,459.38,0
0.00057442,253.12,459.38,0
0.00054008,271.88,459.38,0
0.00050691,290.62,459.38,0
0.00047495,309.38,459.38,0
0.00044421,328.12,459.38,0
0.00041472,346.88,459.38,0
0.00038652,365.62,459.38,0
0.00035965,384.38,459.38,0
0.00033415,403.12,459.38,0
0.00031009,421.88,459.38,0
0.00028754,440.62,459.38,0
0.00026659,459.38,459.38,0
0.00024735,478.12,459.38,0
0.00022994,496.88,459.38,0
0.00021451,515.62,459.38,0
0.00020124,534.38,459.38,0
0.0001903,553.12,459.38,0
0.00018188,571.88,459.38,0
0.00017616,590.62,459.38,0
0.00017326,609.38,459.38,0
0.00017289,628.12,459.38,0
0.00017289,646.88,459.38,0
0.00017289,665.62,459.38,0
0.00017289,684.38,459.38,0
0.00017289,703.12,459.38,0
0.00017289,721.88,459.38,0
0.00017289,740.62,459.38,0
0.00017289,759.38,459.38,0
0.00017289,778.12,459.38,0
0.00017289,796.88,459.38,0
0.00017289,815.62,459.38,0
0.00017289,834.38,459.38,0
0.00017289,853.12,459.38,0
0.00017289,871.88,459.38,0
0.00017289,890.62,459.38,0
0.00017289,909.38,459.38,0
0.00017289,928.12,459.38,0
0.00017289,946.88,459.38,0
0.00017289,965.62,459.38,0
0.00017289,984.38,459.38,0
0.00017289,1003.1,459.38,0
0.00017289,1021.9,459.38,0
0.00017289,1040.6,459.38,0
0.00017289,1059.4,459.38,0
0.00017289,1078.1,459.38,0
0.00017289,1096.9,459.38,0
0.00017289,1115.6,459.38,0
0.00017289,1134.4,459.38,0
0.00017289,1153.1,459.38,0
0.00017289,1171.9,459.38,0
0.00017289,1190.6,459.38,0
0.00017289,1209.4,459.38,0
0.00017289,1228.1,459.38,0
0.00017289,1246.9,459.38,0
0.00017289,1265.6,459.38,0
0.00017289,1284.4,459.38,0
0.00017289,1303.1,459.38,0
0.00017289,1321.9,459.38,0
0.00017289,1340.6,459.38,0
0.00017289,1359.4,459.38,0
0.00017289,1378.1,459.38,0
0.00017289,1396.9,459.38,0
0.00017289,1415.6,459.38,0
0.00017289,1434.4,459.38,0
0.00017289,1453.1,459.38,0
0.00017289,1471.9,459.38,0
0.00017289,1490.6,459.38,0
0.00017289,1509.4,459.38,0
0.00017289,1528.1,459.38,0
0.00017289,1546.9,459.38,0
0.00017289,1565.6,459.38,0
0.00017289,1584.4,459.38,0
0.00017289,1603.1,459.38,0
0.00017289,1621.9,459.38,0
0.00017289,1640.6,459.38,0
0.00017289,1659.4,459.38,0
0.00017289,1678.1,459.38,0
0.00017289,1696.9,459.38,0
0.00017289,1715.6,459.38,0
0.00017289,1734.4,459.38,0
0.00017289,1753.1,459.38,0
0.00017289,1771.9,459.38,0
0.00017289,1790.6,459.38,0
0.00017289,1809.4,459.38,0
0.00017289,1828.1,459.38,0
0.00017289,1846.9,459.38,0
0.00017289,1865.6,459.38,0
0.00017289,1884.4,459.38,0
0.00017289,1903.1,459.38,0
0.00017289,1921.9,459.38,0
0.00017289,1940.6,459.38,0
0.00017289,1959.4,459.38,0
0.00017289,1978.1,459.38,0
0.00017289,1996.9,459.38,0
0.00017289,2015.6,459.38,0
0.00017289,2034.4,459.38,0
0.00017289,2053.1,459.38,0
0.00017289,2071.9,459.38,0
0.00017289,2090.6,459.38,0
0.00017289,2109.4,459.38,0
0.00017289,2128.1,459.38,0
0.00017289,2146.9,459.38,0
0.00017289,2165.6,459.38,0
0.00017289,2184.4,459.38,0
0.00017289,2203.1,459.38,0
0.00017289,2221.9,459.38,0
0.00017289,2240.6,459.38,0
0.00017289,2259.4,459.38,0
0.00017289,2278.1,459.38,0
0.00017289,2296.9,459.38,0
0.00017289,2315.6,459.38,0
0.00017289,2334.4,459.38,0
0.00017289,2353.1,459.38,0
0.00017289,2371.9,459.38,0
0.00017289,2390.6,459.38,0
0.00017289,2409.4,459.38,0
0.00017289,2428.1,459.38,0
0.00017289,2446.9,459.38,0
0.00017289,2465.6,459.38,0
0.00017289,2484.4,459.38,0
0.00017289,2503.1,459.38,0
0.00017289,2521.9,459.38,0
0.00017289,2540.6,459.38,0
0.00017289,2559.4,459.38,0
0.00017289,2578.1,459.38,0
0.00017289,2596.9,459.38,0
0.00017289,2615.6,459.38,0
0.00017289,2634.4,459.38,0
0.00017289,2653.1,459.38,0
0.00017289,2671.9,459.38,0
0.00017289,2690.6,459.38,0
0.00017289,2709.4,459.38,0
0.00017289,2728.1,459.38,0
0.00017289,2746.9,459.38,0
0.00017289,2765.6,459.38,0
0.00017289,2784.4,459.38,0
0.00017289,2803.1,459.38,0
0.00017289,2821.9,459.38,0
0.00017289,2840.6,459.38,0
0.00017289,2859.4,459.38,0
0.00017289,2878.1,459.38,0
0.00017289,2896.9,459.38,0
0.00017289,2915.6,459.38,0
0.00017289,2934.4,459.38,0
0.00017289,2953.1,459.38,0
0.00017289,2971.9,459.38,0
0.00017289,2990.6,459.38,0
0.00017289,3009.4,459.38,0
0.00017289,3028.1,459.38,0
0.00017289,3046.9,459.38,0
0.00017289,3065.6,459.38,0
0.00017289,3084.4,459.38,0
0.00017289,3103.1,459.38,0
0.00017289,3121.9,459.38,0
0.00017289,3140.6,459.38,0
0.00017289,3159.4,459.38,0
0.00017289,3178.1,459.38,0
0.00017289,3196.9,459.38,0
0.00017289,3215.6,459.38,0
0.00017289,3234.4,459.38,0
0.00017289,3253.1,459.38,0
0.00017289,3271.9,459.38,0
0.00017289,3290.6,459.38,0
0.00017289,3309.4,459.38,0
0.00017289,3328.1,459.38,0
0.00017289,3346.9,459.38,0
0.00017289,3365.6,459.38,0
0.00017289,3384.4,459.38,0
0.00017289,3403.1,459.38,0
0.00017289,3421.9,459.38,0
0.00017289,3440.6,459.38,0
0.00017289,3459.4,459.38,0
0.00017289,3478.1,459.38,0
0.00017289,3496.9,459.38,0
0.00017289,3515.6,459.38,0
0.00017289,3534.4,459.38,0
0.00017289,3553.1,459.38,0
0.00017289,3571.9,459.38,0
0.00017289,3590.6,459.38,0
0.00017289,3609.4,459.38,0
0.00017289,3628.1,459.38,0
0.00017289,3646.9,459.38,0
0.00017289,3665.6,459.38,0
0.00017289,3684.4,459.38,0
0.00017289,3703.1,459.38,0
0.00017289,3721.9,459.38,0
0.00017289,3740.6,459.38,0
0.00017289,3759.4,459.38,0
0.00017289,3778.1,459.38,0
0.00017289,3796.9,459.38,0
0.00017289,3815.6,459.38,0
0.00017289,3834.4,459.38,0
0.00017289,3853.1,459.38,0
0.00017289,3871.9,459.38,0
0.00017289,3890.6,459.38,0
0.00017289,3909.4,459.38,0
0.00017289,3928.1,459.38,0
0.00017289,3946.9,459.38,0
0.00017289,3965.6,459.38,0
0.00017289,3984.4,459.38,0
0.00017289,4003.1,459.38,0
0.00017289,4021.9,459.38,0
0.00017289,4040.6,459.38,0
0.00017289,4059.4,459.38,0
0.00017289,4078.1,459.38,0
0.00017289,4096.9,459.38,0
0.00017289,4115.6,459.38,0
0.00017289,4134.4,459.38,0
0.00017289,4153.1,459.38,0
0.00017289,4171.9,459.38,0
0.00017289,4190.6,459.38,0
0.00017289,4209.4,459.38,0
0.00017289,4228.1,459.38,0
0.00017289,4246.9,459.38,0
0.00017289,4265.6,459.38,0
0.00017289,4284.4,459.38,0
0.00017289,4303.1,459.38,0
0.00017289,4321.9,459.38,0
0.00017289,4340.6,459.38,0
0.00017289,4359.4,459.38,0
0.00017289,4378.1,459.38,0
0.00017289,4396.9,459.38,0
0.00017289,4415.6,459.38,0
0.00017289,4434.4,459.38,0
0.00017289,4453.1,459.38,0
0.00017289,4471.9,459.38,0
0.00017289,4490.6,459.38,0
0.00017289,4509.4,459.38,0
0.00017289,4528.1,459.38,0
0.00017289,4546.9,459.38,0
0.00017289,4565.6,459.38,0
0.00017289,4584.4,459.38,0
0.00017289,4603.1,459.38,0
0.00017289,4621.9,459.38,0
0.00017289,4640.6,459.38,0
0.00017289,4659.4,459.38,0
0.00017289,4678.1,459.38,0
0.00017289,4696.9,459.38,0
0.00017289,4715.6,459.38,0
0.00017289,4734.4,459.38,0
0.00017289,4753.1,459.38,0
0.00017289,4771.9,459.38,0
0.00017289,4790.6,459.38,0
0.00017289,4809.4,459.38,0
0.00017289,4828.1,459.38,0
0.00017289,4846.9,459.38,0
0.00017289,4865.6,459.38,0
0.00017289,4884.4,459.38,0
0.00017289,4903.1,459.38,0
0.00017289,4921.9,459.38,0
0.00017289,4940.6,459.38,0
0.00017289,4959.4,459.38,0
0.00017289,4978.1,459.38,0
0.00017289,4996.9,459.38,0
0.00017289,5015.6,459.38,0
0.00017289,5034.4,459.38,0
0.00017289,5053.1,459.38,0
0.00017289,5071.9,459.38,0
0.00017289,5090.6,459.38,0
0.00017289,5109.4,459.38,0
0.00017289,5128.1,459.38,0
