"cosHig","Points:0","Points:1","Points:2"
0,2418.8,56.25,0
0,2437.5,56.25,0
0,2456.2,56.25,0
0,2475,56.25,0
0,2493.8,56.25,0
0,2512.5,56.25,0
0,2531.2,56.25,0
0,2550,56.25,0
0,2568.8,56.25,0
0,2587.5,56.25,0
0,2606.2,56.25,0
0,2625,56.25,0
0,2643.8,56.25,0
0,2662.5,56.25,0
0,2681.2,56.25,0
0,2700,56.25,0
0,2718.8,56.25,0
0,2737.5,56.25,0
0,2756.2,56.25,0
0,2775,56.25,0
0,2793.8,56.25,0
0,2812.5,56.25,0
0,2831.2,56.25,0
0,2850,56.25,0
0,2868.8,56.25,0
0,2887.5,56.25,0
0,2906.2,56.25,0
0,2925,56.25,0
0,2943.8,56.25,0
0,2962.5,56.25,0
0,2981.2,56.25,0
0,3000,56.25,0
0,3018.8,56.25,0
0,3037.5,56.25,0
0,3056.2,56.25,0
0,3075,56.25,0
0,3093.8,56.25,0
0,3112.5,56.25,0
0,3131.2,56.25,0
0,3150,56.25,0
0,3168.8,56.25,0
0,3187.5,56.25,0
0,3206.2,56.25,0
0,3225,56.25,0
0,3243.8,56.25,0
0,3262.5,56.25,0
0,3281.2,56.25,0
0,3300,56.25,0
0,3318.8,56.25,0
0,3337.5,56.25,0
0,3356.2,56.25,0
0,3375,56.25,0
0,3393.8,56.25,0
0,3412.5,56.25,0
0,3431.2,56.25,0
0,3450,56.25,0
0,3468.8,56.25,0
0,3487.5,56.25,0
0,3506.2,56.25,0
0,3525,56.25,0
0,3543.8,56.25,0
0,3562.5,56.25,0
0,3581.2,56.25,0
0,3600,56.25,0
0,3618.8,56.25,0
0,3637.5,56.25,0
0,3656.2,56.25,0
0,3675,56.25,0
0,3693.8,56.25,0
0,3712.5,56.25,0
0,3731.2,56.25,0
0,3750,56.25,0
0,3768.8,56.25,0
0,3787.5,56.25,0
0,3806.2,56.25,0
0,3825,56.25,0
0,3843.8,56.25,0
0,3862.5,56.25,0
0,3881.2,56.25,0
0,3900,56.25,0
0,3918.8,56.25,0
0,3937.5,56.25,0
0,3956.2,56.25,0
0,3975,56.25,0
0,3993.8,56.25,0
0,4012.5,56.25,0
0,4031.2,56.25,0
0,4050,56.25,0
0,4068.8,56.25,0
0,4087.5,56.25,0
0,4106.2,56.25,0
0,4125,56.25,0
0,4143.8,56.25,0
0,4162.5,56.25,0
0,4181.2,56.25,0
0,4200,56.25,0
0,4218.8,56.25,0
0,4237.5,56.25,0
0,4256.2,56.25,0
0,4275,56.25,0
0,4293.8,56.25,0
0,4312.5,56.25,0
0,4331.2,56.25,0
0,4350,56.25,0
0,4368.8,56.25,0
0,4387.5,56.25,0
0,4406.2,56.25,0
0,4425,56.25,0
0,4443.8,56.25,0
0,4462.5,56.25,0
0,4481.2,56.25,0
0,4500,56.25,0
0,4518.8,56.25,0
0,4537.5,56.25,0
0,4556.2,56.25,0
0,4575,56.25,0
0,4593.8,56.25,0
0,4612.5,56.25,0
0,4631.2,56.25,0
0,4650,56.25,0
0,4668.8,56.25,0
0,4687.5,56.25,0
0,4706.2,56.25,0
0,4725,56.25,0
0,4743.8,56.25,0
0,4762.5,56.25,0
0,4781.2,56.25,0
0,4800,56.25,0
0,4818.8,56.25,0
0,4837.5,56.25,0
0,4856.2,56.25,0
0,4875,56.25,0
0,4893.8,56.25,0
0,4912.5,56.25,0
0,4931.2,56.25,0
0,4950,56.25,0
0,4968.8,56.25,0
0,4987.5,56.25,0
0,5006.2,56.25,0
0,5025,56.25,0
0,5043.8,56.25,0
0,5062.5,56.25,0
0,5081.2,56.25,0
0,5100,56.25,0
0,5118.8,56.25,0
0,5137.5,56.25,0
0,5156.2,56.25,0
0,5175,56.25,0
0,5193.8,56.25,0
0,5212.5,56.25,0
0,5231.2,56.25,0
0,5250,56.25,0
0,5268.8,56.25,0
0,5287.5,56.25,0
0,5306.2,56.25,0
0,5325,56.25,0
0,5343.8,56.25,0
0,5362.5,56.25,0
0,5381.2,56.25,0
0,5400,56.25,0
0,5418.8,56.25,0
0,5437.5,56.25,0
0,5456.2,56.25,0
0,5475,56.25,0
0,5493.8,56.25,0
0,5512.5,56.25,0
0,5531.2,56.25,0
0,5550,56.25,0
0,5568.8,56.25,0
0,5587.5,56.25,0
0,5606.2,56.25,0
0,5625,56.25,0
0,5643.8,56.25,0
0,5662.5,56.25,0
0,5681.2,56.25,0
0,5700,56.25,0
0,5718.8,56.25,0
0,5737.5,56.25,0
0,5756.2,56.25,0
0,5775,56.25,0
0,5793.8,56.25,0
0,5812.5,56.25,0
0,5831.2,56.25,0
0,5850,56.25,0
0,5868.8,56.25,0
0,5887.5,56.25,0
0,5906.2,56.25,0
0,5925,56.25,0
0,5943.8,56.25,0
0,5962.5,56.25,0
0,5981.2,56.25,0
0,6000,56.25,0
0,6018.8,56.25,0
0.53495,6037.5,56.25,0
0.70138,0,75,0
0,18.75,75,0
0,37.5,75,0
0,56.25,75,0
0,75,75,0
0,93.75,75,0
0,112.5,75,0
0,131.25,75,0
0,150,75,0
0,168.75,75,0
0,187.5,75,0
0,206.25,75,0
0,225,75,0
0,243.75,75,0
0,262.5,75,0
0,281.25,75,0
0,300,75,0
0,318.75,75,0
0,337.5,75,0
0,356.25,75,0
0,375,75,0
0,393.75,75,0
0,412.5,75,0
0,431.25,75,0
0,450,75,0
0,468.75,75,0
0,487.5,75,0
0,506.25,75,0
0,525,75,0
0,543.75,75,0
0,562.5,75,0
0,581.25,75,0
0,600,75,0
0,618.75,75,0
0,637.5,75,0
0,656.25,75,0
0,675,75,0
0,693.75,75,0
0,712.5,75,0
0,731.25,75,0
0,750,75,0
0,768.75,75,0
0,787.5,75,0
0,806.25,75,0
0,825,75,0
0,843.75,75,0
0,862.5,75,0
0,881.25,75,0
0,900,75,0
0,918.75,75,0
0,937.5,75,0
0,956.25,75,0
0,975,75,0
0,993.75,75,0
0,1012.5,75,0
0,1031.2,75,0
0,1050,75,0
0,1068.8,75,0
0,1087.5,75,0
0,1106.2,75,0
0,1125,75,0
0,1143.8,75,0
0,1162.5,75,0
0,1181.2,75,0
0,1200,75,0
0,1218.8,75,0
0,1237.5,75,0
0,1256.2,75,0
0,1275,75,0
0,1293.8,75,0
0,1312.5,75,0
0,1331.2,75,0
0,1350,75,0
0,1368.8,75,0
0,1387.5,75,0
0,1406.2,75,0
0,1425,75,0
0,1443.8,75,0
0,1462.5,75,0
0,1481.2,75,0
0,1500,75,0
0,1518.8,75,0
0,1537.5,75,0
0,1556.2,75,0
0,1575,75,0
0,1593.8,75,0
0,1612.5,75,0
0,1631.2,75,0
0,1650,75,0
0,1668.8,75,0
0,1687.5,75,0
0,1706.2,75,0
0,1725,75,0
0,1743.8,75,0
0,1762.5,75,0
0,1781.2,75,0
0,1800,75,0
0,1818.8,75,0
0,1837.5,75,0
0,1856.2,75,0
0,1875,75,0
0,1893.8,75,0
0,1912.5,75,0
0,1931.2,75,0
0,1950,75,0
0,1968.8,75,0
0,1987.5,75,0
0,2006.2,75,0
0,2025,75,0
0,2043.8,75,0
0,2062.5,75,0
0,2081.2,75,0
0,2100,75,0
0,2118.8,75,0
0,2137.5,75,0
0,2156.2,75,0
0,2175,75,0
0,2193.8,75,0
0,2212.5,75,0
0,2231.2,75,0
0,2250,75,0
0,2268.8,75,0
0,2287.5,75,0
0,2306.2,75,0
0,2325,75,0
0,2343.8,75,0
0,2362.5,75,0
0,2381.2,75,0
0,2400,75,0
0,2418.8,75,0
0,2437.5,75,0
0,2456.2,75,0
0,2475,75,0
0,2493.8,75,0
0,2512.5,75,0
0,2531.2,75,0
0,2550,75,0
0,2568.8,75,0
0,2587.5,75,0
0,2606.2,75,0
0,2625,75,0
0,2643.8,75,0
0,2662.5,75,0
0,2681.2,75,0
0,2700,75,0
0,2718.8,75,0
0,2737.5,75,0
0,2756.2,75,0
0,2775,75,0
0,2793.8,75,0
0,2812.5,75,0
0,2831.2,75,0
0,2850,75,0
0,2868.8,75,0
0,2887.5,75,0
0,2906.2,75,0
0,2925,75,0
0,2943.8,75,0
0,2962.5,75,0
0,2981.2,75,0
0,3000,75,0
0,3018.8,75,0
0,3037.5,75,0
0,3056.2,75,0
0,3075,75,0
0,3093.8,75,0
0,3112.5,75,0
0,3131.2,75,0
0,3150,75,0
0,3168.8,75,0
0,3187.5,75,0
0,3206.2,75,0
0,3225,75,0
0,3243.8,75,0
0,3262.5,75,0
0,3281.2,75,0
0,3300,75,0
0,3318.8,75,0
0,3337.5,75,0
0,3356.2,75,0
0,3375,75,0
0,3393.8,75,0
0,3412.5,75,0
0,3431.2,75,0
0,3450,75,0
0,3468.8,75,0
0,3487.5,75,0
0,3506.2,75,0
0,3525,75,0
0,3543.8,75,0
0,3562.5,75,0
0,3581.2,75,0
0,3600,75,0
0,3618.8,75,0
0,3637.5,75,0
0,3656.2,75,0
0,3675,75,0
0,3693.8,75,0
0,3712.5,75,0
0,3731.2,75,0
0,3750,75,0
0,3768.8,75,0
0,3787.5,75,0
0,3806.2,75,0
0,3825,75,0
0,3843.8,75,0
0,3862.5,75,0
0,3881.2,75,0
0,3900,75,0
0,3918.8,75,0
0,3937.5,75,0
0,3956.2,75,0
0,3975,75,0
0,3993.8,75,0
0,4012.5,75,0
0,4031.2,75,0
0,4050,75,0
0,4068.8,75,0
0,4087.5,75,0
0,4106.2,75,0
0,4125,75,0
0,4143.8,75,0
0,4162.5,75,0
0,4181.2,75,0
0,4200,75,0
0,4218.8,75,0
0,4237.5,75,0
0,4256.2,75,0
0,4275,75,0
0,4293.8,75,0
0,4312.5,75,0
0,4331.2,75,0
0,4350,75,0
0,4368.8,75,0
0,4387.5,75,0
0,4406.2,75,0
0,4425,75,0
0,4443.8,75,0
0,4462.5,75,0
0,4481.2,75,0
0,4500,75,0
0,4518.8,75,0
0,4537.5,75,0
0,4556.2,75,0
0,4575,75,0
0,4593.8,75,0
0,4612.5,75,0
0,4631.2,75,0
0,4650,75,0
0,4668.8,75,0
0,4687.5,75,0
0,4706.2,75,0
0,4725,75,0
0,4743.8,75,0
0,4762.5,75,0
0,4781.2,75,0
0,4800,75,0
0,4818.8,75,0
0,4837.5,75,0
0,4856.2,75,0
0,4875,75,0
0,4893.8,75,0
0,4912.5,75,0
0,4931.2,75,0
0,4950,75,0
0,4968.8,75,0
0,4987.5,75,0
0,5006.2,75,0
0,5025,75,0
0,5043.8,75,0
0,5062.5,75,0
0,5081.2,75,0
0,5100,75,0
0,5118.8,75,0
0,5137.5,75,0
0,5156.2,75,0
0,5175,75,0
0,5193.8,75,0
0,5212.5,75,0
0,5231.2,75,0
0,5250,75,0
0,5268.8,75,0
0,5287.5,75,0
0,5306.2,75,0
0,5325,75,0
0,5343.8,75,0
0,5362.5,75,0
0,5381.2,75,0
0,5400,75,0
0,5418.8,75,0
0,5437.5,75,0
0,5456.2,75,0
0,5475,75,0
0,5493.8,75,0
0,5512.5,75,0
0,5531.2,75,0
0,5550,75,0
0,5568.8,75,0
0,5587.5,75,0
0,5606.2,75,0
0,5625,75,0
0,5643.8,75,0
0,5662.5,75,0
0,5681.2,75,0
0,5700,75,0
0,5718.8,75,0
0,5737.5,75,0
0,5756.2,75,0
0,5775,75,0
0,5793.8,75,0
0,5812.5,75,0
0,5831.2,75,0
0,5850,75,0
0,5868.8,75,0
0,5887.5,75,0
0,5906.2,75,0
0,5925,75,0
0,5943.8,75,0
0,5962.5,75,0
0,5981.2,75,0
0,6000,75,0
0,6018.8,75,0
0.53191,6037.5,75,0
0.70424,0,93.75,0
0,18.75,93.75,0
0,37.5,93.75,0
0,56.25,93.75,0
0,75,93.75,0
0,93.75,93.75,0
0,112.5,93.75,0
0,131.25,93.75,0
0,150,93.75,0
0,168.75,93.75,0
0,187.5,93.75,0
0,206.25,93.75,0
0,225,93.75,0
0,243.75,93.75,0
0,262.5,93.75,0
0,281.25,93.75,0
0,300,93.75,0
0,318.75,93.75,0
0,337.5,93.75,0
0,356.25,93.75,0
0,375,93.75,0
0,393.75,93.75,0
0,412.5,93.75,0
0,431.25,93.75,0
0,450,93.75,0
0,468.75,93.75,0
0,487.5,93.75,0
0,506.25,93.75,0
0,525,93.75,0
0,543.75,93.75,0
0,562.5,93.75,0
0,581.25,93.75,0
0,600,93.75,0
0,618.75,93.75,0
0,637.5,93.75,0
0,656.25,93.75,0
0,675,93.75,0
0,693.75,93.75,0
0,712.5,93.75,0
0,731.25,93.75,0
0,750,93.75,0
0,768.75,93.75,0
0,787.5,93.75,0
0,806.25,93.75,0
0,825,93.75,0
0,843.75,93.75,0
0,862.5,93.75,0
0,881.25,93.75,0
0,900,93.75,0
0,918.75,93.75,0
0,937.5,93.75,0
0,956.25,93.75,0
0,975,93.75,0
0,993.75,93.75,0
0,1012.5,93.75,0
0,1031.2,93.75,0
0,1050,93.75,0
0,1068.8,93.75,0
0,1087.5,93.75,0
0,1106.2,93.75,0
0,1125,93.75,0
0,1143.8,93.75,0
0,1162.5,93.75,0
0,1181.2,93.75,0
0,1200,93.75,0
0,1218.8,93.75,0
0,1237.5,93.75,0
0,1256.2,93.75,0
0,1275,93.75,0
0,1293.8,93.75,0
0,1312.5,93.75,0
0,1331.2,93.75,0
0,1350,93.75,0
0,1368.8,93.75,0
0,1387.5,93.75,0
0,1406.2,93.75,0
0,1425,93.75,0
0,1443.8,93.75,0
0,1462.5,93.75,0
0,1481.2,93.75,0
0,1500,93.75,0
0,1518.8,93.75,0
0,1537.5,93.75,0
0,1556.2,93.75,0
0,1575,93.75,0
0,1593.8,93.75,0
0,1612.5,93.75,0
0,1631.2,93.75,0
0,1650,93.75,0
0,1668.8,93.75,0
0,1687.5,93.75,0
0,1706.2,93.75,0
0,1725,93.75,0
0,1743.8,93.75,0
0,1762.5,93.75,0
0,1781.2,93.75,0
0,1800,93.75,0
0,1818.8,93.75,0
0,1837.5,93.75,0
0,1856.2,93.75,0
0,1875,93.75,0
0,1893.8,93.75,0
0,1912.5,93.75,0
0,1931.2,93.75,0
0,1950,93.75,0
0,1968.8,93.75,0
0,1987.5,93.75,0
0,2006.2,93.75,0
0,2025,93.75,0
0,2043.8,93.75,0
0,2062.5,93.75,0
0,2081.2,93.75,0
0,2100,93.75,0
0,2118.8,93.75,0
0,2137.5,93.75,0
0,2156.2,93.75,0
0,2175,93.75,0
0,2193.8,93.75,0
0,2212.5,93.75,0
0,2231.2,93.75,0
0,2250,93.75,0
0,2268.8,93.75,0
0,2287.5,93.75,0
0,2306.2,93.75,0
0,2325,93.75,0
0,2343.8,93.75,0
0,2362.5,93.75,0
0,2381.2,93.75,0
0,2400,93.75,0
0,2418.8,93.75,0
0,2437.5,93.75,0
0,2456.2,93.75,0
0,2475,93.75,0
0,2493.8,93.75,0
0,2512.5,93.75,0
0,2531.2,93.75,0
0,2550,93.75,0
0,2568.8,93.75,0
0,2587.5,93.75,0
0,2606.2,93.75,0
0,2625,93.75,0
0,2643.8,93.75,0
0,2662.5,93.75,0
0,2681.2,93.75,0
0,2700,93.75,0
0,2718.8,93.75,0
0,2737.5,93.75,0
0,2756.2,93.75,0
0,2775,93.75,0
0,2793.8,93.75,0
0,2812.5,93.75,0
0,2831.2,93.75,0
0,2850,93.75,0
0,2868.8,93.75,0
0,2887.5,93.75,0
0,2906.2,93.75,0
0,2925,93.75,0
0,2943.8,93.75,0
0,2962.5,93.75,0
0,2981.2,93.75,0
0,3000,93.75,0
0,3018.8,93.75,0
0,3037.5,93.75,0
0,3056.2,93.75,0
0,3075,93.75,0
0,3093.8,93.75,0
0,3112.5,93.75,0
0,3131.2,93.75,0
0,3150,93.75,0
0,3168.8,93.75,0
0,3187.5,93.75,0
0,3206.2,93.75,0
0,3225,93.75,0
0,3243.8,93.75,0
0,3262.5,93.75,0
0,3281.2,93.75,0
0,3300,93.75,0
0,3318.8,93.75,0
0,3337.5,93.75,0
0,3356.2,93.75,0
0,3375,93.75,0
0,3393.8,93.75,0
0,3412.5,93.75,0
0,3431.2,93.75,0
0,3450,93.75,0
0,3468.8,93.75,0
0,3487.5,93.75,0
0,3506.2,93.75,0
0,3525,93.75,0
0,3543.8,93.75,0
0,3562.5,93.75,0
0,3581.2,93.75,0
0,3600,93.75,0
0,3618.8,93.75,0
0,3637.5,93.75,0
0,3656.2,93.75,0
0,3675,93.75,0
0,3693.8,93.75,0
0,3712.5,93.75,0
0,3731.2,93.75,0
0,3750,93.75,0
0,3768.8,93.75,0
0,3787.5,93.75,0
0,3806.2,93.75,0
0,3825,93.75,0
0,3843.8,93.75,0
0,3862.5,93.75,0
0,3881.2,93.75,0
0,3900,93.75,0
0,3918.8,93.75,0
0,3937.5,93.75,0
0,3956.2,93.75,0
0,3975,93.75,0
0,3993.8,93.75,0
0,4012.5,93.75,0
0,4031.2,93.75,0
0,4050,93.75,0
0,4068.8,93.75,0
0,4087.5,93.75,0
0,4106.2,93.75,0
0,4125,93.75,0
0,4143.8,93.75,0
0,4162.5,93.75,0
0,4181.2,93.75,0
0,4200,93.75,0
0,4218.8,93.75,0
0,4237.5,93.75,0
0,4256.2,93.75,0
0,4275,93.75,0
0,4293.8,93.75,0
0,4312.5,93.75,0
0,4331.2,93.75,0
0,4350,93.75,0
0,4368.8,93.75,0
0,4387.5,93.75,0
0,4406.2,93.75,0
0,4425,93.75,0
0,4443.8,93.75,0
0,4462.5,93.75,0
0,4481.2,93.75,0
0,4500,93.75,0
0,4518.8,93.75,0
0,4537.5,93.75,0
0,4556.2,93.75,0
0,4575,93.75,0
0,4593.8,93.75,0
0,4612.5,93.75,0
0,4631.2,93.75,0
0,4650,93.75,0
0,4668.8,93.75,0
0,4687.5,93.75,0
0,4706.2,93.75,0
0,4725,93.75,0
0,4743.8,93.75,0
0,4762.5,93.75,0
0,4781.2,93.75,0
0,4800,93.75,0
0,4818.8,93.75,0
0,4837.5,93.75,0
0,4856.2,93.75,0
0,4875,93.75,0
0,4893.8,93.75,0
0,4912.5,93.75,0
0,4931.2,93.75,0
0,4950,93.75,0
0,4968.8,93.75,0
0,4987.5,93.75,0
0,5006.2,93.75,0
0,5025,93.75,0
0,5043.8,93.75,0
0,5062.5,93.75,0
0,5081.2,93.75,0
0,5100,93.75,0
0,5118.8,93.75,0
0,5137.5,93.75,0
0,5156.2,93.75,0
0,5175,93.75,0
0,5193.8,93.75,0
0,5212.5,93.75,0
0,5231.2,93.75,0
0,5250,93.75,0
0,5268.8,93.75,0
0,5287.5,93.75,0
0,5306.2,93.75,0
0,5325,93.75,0
0,5343.8,93.75,0
0,5362.5,93.75,0
0,5381.2,93.75,0
0,5400,93.75,0
0,5418.8,93.75,0
0,5437.5,93.75,0
0,5456.2,93.75,0
0,5475,93.75,0
0,5493.8,93.75,0
0,5512.5,93.75,0
0,5531.2,93.75,0
0,5550,93.75,0
0,5568.8,93.75,0
0,5587.5,93.75,0
0,5606.2,93.75,0
0,5625,93.75,0
0,5643.8,93.75,0
0,5662.5,93.75,0
0,5681.2,93.75,0
0,5700,93.75,0
0,5718.8,93.75,0
0,5737.5,93.75,0
0,5756.2,93.75,0
0,5775,93.75,0
0,5793.8,93.75,0
0,5812.5,93.75,0
0,5831.2,93.75,0
0,5850,93.75,0
0,5868.8,93.75,0
0,5887.5,93.75,0
0,5906.2,93.75,0
0,5925,93.75,0
0,5943.8,93.75,0
0,5962.5,93.75,0
0,5981.2,93.75,0
0,6000,93.75,0
0,6018.8,93.75,0
0.52885,6037.5,93.75,0
0.70711,0,112.5,0
0,18.75,112.5,0
0,37.5,112.5,0
0,56.25,112.5,0
0,75,112.5,0
0,93.75,112.5,0
0,112.5,112.5,0
0,131.25,112.5,0
0,150,112.5,0
0,168.75,112.5,0
0,187.5,112.5,0
0,206.25,112.5,0
0,225,112.5,0
0,243.75,112.5,0
0,262.5,112.5,0
0,281.25,112.5,0
0,300,112.5,0
0,318.75,112.5,0
0,337.5,112.5,0
0,356.25,112.5,0
0,375,112.5,0
0,393.75,112.5,0
0,412.5,112.5,0
0,431.25,112.5,0
0,450,112.5,0
0,468.75,112.5,0
0,487.5,112.5,0
0,506.25,112.5,0
0,525,112.5,0
0,543.75,112.5,0
0,562.5,112.5,0
0,581.25,112.5,0
0,600,112.5,0
0,618.75,112.5,0
0,637.5,112.5,0
0,656.25,112.5,0
0,675,112.5,0
0,693.75,112.5,0
0,712.5,112.5,0
0,731.25,112.5,0
0,750,112.5,0
0,768.75,112.5,0
0,787.5,112.5,0
0,806.25,112.5,0
0,825,112.5,0
0,843.75,112.5,0
0,862.5,112.5,0
0,881.25,112.5,0
0,900,112.5,0
0,918.75,112.5,0
0,937.5,112.5,0
0,956.25,112.5,0
0,975,112.5,0
0,993.75,112.5,0
0,1012.5,112.5,0
0,1031.2,112.5,0
0,1050,112.5,0
0,1068.8,112.5,0
0,1087.5,112.5,0
0,1106.2,112.5,0
0,1125,112.5,0
0,1143.8,112.5,0
0,1162.5,112.5,0
0,1181.2,112.5,0
0,1200,112.5,0
0,1218.8,112.5,0
0,1237.5,112.5,0
0,1256.2,112.5,0
0,1275,112.5,0
0,1293.8,112.5,0
0,1312.5,112.5,0
0,1331.2,112.5,0
0,1350,112.5,0
0,1368.8,112.5,0
0,1387.5,112.5,0
0,1406.2,112.5,0
0,1425,112.5,0
0,1443.8,112.5,0
0,1462.5,112.5,0
0,1481.2,112.5,0
0,1500,112.5,0
0,1518.8,112.5,0
0,1537.5,112.5,0
0,1556.2,112.5,0
0,1575,112.5,0
0,1593.8,112.5,0
0,1612.5,112.5,0
0,1631.2,112.5,0
0,1650,112.5,0
0,1668.8,112.5,0
0,1687.5,112.5,0
0,1706.2,112.5,0
0,1725,112.5,0
0,1743.8,112.5,0
0,1762.5,112.5,0
0,1781.2,112.5,0
0,1800,112.5,0
0,1818.8,112.5,0
0,1837.5,112.5,0
0,1856.2,112.5,0
0,1875,112.5,0
0,1893.8,112.5,0
0,1912.5,112.5,0
0,1931.2,112.5,0
0,1950,112.5,0
0,1968.8,112.5,0
0,1987.5,112.5,0
0,2006.2,112.5,0
0,2025,112.5,0
0,2043.8,112.5,0
0,2062.5,112.5,0
0,2081.2,112.5,0
0,2100,112.5,0
0,2118.8,112.5,0
0,2137.5,112.5,0
0,2156.2,112.5,0
0,2175,112.5,0
0,2193.8,112.5,0
0,2212.5,112.5,0
0,2231.2,112.5,0
0,2250,112.5,0
0,2268.8,112.5,0
0,2287.5,112.5,0
0,2306.2,112.5,0
0,2325,112.5,0
0,2343.8,112.5,0
0,2362.5,112.5,0
0,2381.2,112.5,0
0,2400,112.5,0
0,2418.8,112.5,0
0,2437.5,112.5,0
0,2456.2,112.5,0
0,2475,112.5,0
0,2493.8,112.5,0
0,2512.5,112.5,0
0,2531.2,112.5,0
0,2550,112.5,0
0,2568.8,112.5,0
0,2587.5,112.5,0
0,2606.2,112.5,0
0,2625,112.5,0
0,2643.8,112.5,0
0,2662.5,112.5,0
0,2681.2,112.5,0
0,2700,112.5,0
0,2718.8,112.5,0
0,2737.5,112.5,0
0,2756.2,112.5,0
0,2775,112.5,0
0,2793.8,112.5,0
0,2812.5,112.5,0
0,2831.2,112.5,0
0,2850,112.5,0
0,2868.8,112.5,0
0,2887.5,112.5,0
0,2906.2,112.5,0
0,2925,112.5,0
0,2943.8,112.5,0
0,2962.5,112.5,0
0,2981.2,112.5,0
0,3000,112.5,0
0,3018.8,112.5,0
0,3037.5,112.5,0
0,3056.2,112.5,0
0,3075,112.5,0
0,3093.8,112.5,0
0,3112.5,112.5,0
0,3131.2,112.5,0
0,3150,112.5,0
0,3168.8,112.5,0
0,3187.5,112.5,0
0,3206.2,112.5,0
0,3225,112.5,0
0,3243.8,112.5,0
0,3262.5,112.5,0
0,3281.2,112.5,0
0,3300,112.5,0
0,3318.8,112.5,0
0,3337.5,112.5,0
0,3356.2,112.5,0
0,3375,112.5,0
0,3393.8,112.5,0
0,3412.5,112.5,0
0,3431.2,112.5,0
0,3450,112.5,0
0,3468.8,112.5,0
0,3487.5,112.5,0
0,3506.2,112.5,0
0,3525,112.5,0
0,3543.8,112.5,0
0,3562.5,112.5,0
0,3581.2,112.5,0
0,3600,112.5,0
0,3618.8,112.5,0
0,3637.5,112.5,0
0,3656.2,112.5,0
0,3675,112.5,0
0,3693.8,112.5,0
0,3712.5,112.5,0
0,3731.2,112.5,0
0,3750,112.5,0
0,3768.8,112.5,0
0,3787.5,112.5,0
0,3806.2,112.5,0
0,3825,112.5,0
0,3843.8,112.5,0
0,3862.5,112.5,0
0,3881.2,112.5,0
0,3900,112.5,0
0,3918.8,112.5,0
0,3937.5,112.5,0
0,3956.2,112.5,0
0,3975,112.5,0
0,3993.8,112.5,0
0,4012.5,112.5,0
0,4031.2,112.5,0
0,4050,112.5,0
0,4068.8,112.5,0
0,4087.5,112.5,0
0,4106.2,112.5,0
0,4125,112.5,0
0,4143.8,112.5,0
0,4162.5,112.5,0
0,4181.2,112.5,0
0,4200,112.5,0
0,4218.8,112.5,0
0,4237.5,112.5,0
0,4256.2,112.5,0
0,4275,112.5,0
0,4293.8,112.5,0
0,4312.5,112.5,0
0,4331.2,112.5,0
0,4350,112.5,0
0,4368.8,112.5,0
0,4387.5,112.5,0
0,4406.2,112.5,0
0,4425,112.5,0
0,4443.8,112.5,0
0,4462.5,112.5,0
0,4481.2,112.5,0
0,4500,112.5,0
0,4518.8,112.5,0
0,4537.5,112.5,0
0,4556.2,112.5,0
0,4575,112.5,0
0,4593.8,112.5,0
0,4612.5,112.5,0
0,4631.2,112.5,0
0,4650,112.5,0
0,4668.8,112.5,0
0,4687.5,112.5,0
0,4706.2,112.5,0
0,4725,112.5,0
0,4743.8,112.5,0
0,4762.5,112.5,0
0,4781.2,112.5,0
0,4800,112.5,0
0,4818.8,112.5,0
0,4837.5,112.5,0
0,4856.2,112.5,0
0,4875,112.5,0
0,4893.8,112.5,0
0,4912.5,112.5,0
0,4931.2,112.5,0
0,4950,112.5,0
0,4968.8,112.5,0
0,4987.5,112.5,0
0,5006.2,112.5,0
0,5025,112.5,0
0,5043.8,112.5,0
0,5062.5,112.5,0
0,5081.2,112.5,0
0,5100,112.5,0
0,5118.8,112.5,0
0,5137.5,112.5,0
0,5156.2,112.5,0
0,5175,112.5,0
0,5193.8,112.5,0
0,5212.5,112.5,0
0,5231.2,112.5,0
0,5250,112.5,0
0,5268.8,112.5,0
0,5287.5,112.5,0
0,5306.2,112.5,0
0,5325,112.5,0
0,5343.8,112.5,0
0,5362.5,112.5,0
0,5381.2,112.5,0
0,5400,112.5,0
0,5418.8,112.5,0
0,5437.5,112.5,0
0,5456.2,112.5,0
0,5475,112.5,0
0,5493.8,112.5,0
0,5512.5,112.5,0
0,5531.2,112.5,0
0,5550,112.5,0
0,5568.8,112.5,0
0,5587.5,112.5,0
0,5606.2,112.5,0
0,5625,112.5,0
0,5643.8,112.5,0
0,5662.5,112.5,0
0,5681.2,112.5,0
0,5700,112.5,0
0,5718.8,112.5,0
0,5737.5,112.5,0
0,5756.2,112.5,0
0,5775,112.5,0
0,5793.8,112.5,0
0,5812.5,112.5,0
0,5831.2,112.5,0
0,5850,112.5,0
0,5868.8,112.5,0
0,5887.5,112.5,0
0,5906.2,112.5,0
0,5925,112.5,0
0,5943.8,112.5,0
0,5962.5,112.5,0
0,5981.2,112.5,0
0,6000,112.5,0
0,6018.8,112.5,0
0.52577,6037.5,112.5,0
0.70999,0,131.25,0
0,18.75,131.25,0
0,37.5,131.25,0
0,56.25,131.25,0
0,75,131.25,0
0,93.75,131.25,0
0,112.5,131.25,0
0,131.25,131.25,0
0,150,131.25,0
0,168.75,131.25,0
0,187.5,131.25,0
0,206.25,131.25,0
0,225,131.25,0
0,243.75,131.25,0
0,262.5,131.25,0
0,281.25,131.25,0
0,300,131.25,0
0,318.75,131.25,0
0,337.5,131.25,0
